"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.411101802388567,0.61329895141364
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.3831002986582,0.60398825449657
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.237041631167663,0.310305907403725
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.0788374806634948,0.0788374806634948
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.0497753246526315,0.118153840988871
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.689220728548686,0.876624251572985
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.636996631814972,0.863950274416572
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.116980668214534,0.264035224492962
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.0822408071469814,0.101627409747994
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.0800447765791992,0.216404405869777
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.0648429631074759,0.12164527682885
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.0503455746792575,0.11577020651935
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.0267398908377743,0.0267398908377743
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.00725877373087445,0.0174847681068228
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.00408654220771457,0.00418606863461739
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.894422628498731,0.894422628498731
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.566554126662543,0.803650111322767
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.508853421032234,0.815669648799517
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.500967904321701,0.965409508344096
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.439437196925599,0.767532382112681
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.435078683300997,0.975608890012307
