"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.527806014375656,0.527806014375656
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.48854581204187,0.608004142714516
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.479688687002828,0.644070648109526
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.430373863707089,0.84500009286246
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.414279967353128,0.735810346695668
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.391106935479815,0.74644227659699
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.372490383237005,0.493690150216755
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.342938608640022,0.629345497357213
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.283402237720156,0.487093880811697
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.468066580592052,0.596626918263835
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.255151151691314,0.259718333103169
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.214057163481546,0.378886709424808
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.140151759141878,0.327476039731914
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.123403886523457,0.224593380623632
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.116506715217953,0.267912560117602
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.0789997195034283,0.119507091548342
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.0784445854308349,0.143018691047138
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.0774557195801603,0.0774557195801603
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.637598042776416,0.861135058992657
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.578616805929144,0.921000658875102
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.492386349302232,0.979940327808971
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.429474377151033,0.904564681932054
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.396907426473715,0.571939261588092
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.394738266044184,0.394738266044184
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.371662869165326,0.952065094212953
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.256303036266816,0.380328548351318
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.159443036170942,0.272416593347488
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.379013340980194,0.586511306648724
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.270454092194707,0.630600713419247
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.216061301113036,0.603312124844634
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.15390654313003,0.263138166029397
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.0883605286124287,0.245058410982692
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.0696937114292732,0.211784778957166
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.0690441423014722,0.117910430950436
